date,gender,style,roll,yaw,pitch
1905,M,Post-Impressionism,5.706542,-5.0622272,-8.370724
1846,F,Romanticism,9.192325,9.041444,-5.347902
,M,Neoclassicism,-10.147197,10.485641,-12.826872
1782,M,Neoclassicism,5.9195995,19.319004,0.098324776
c.1474,F,Early Renaissance,4.9195642,-4.4000564,-14.2391815
1819.0,M,Rococo,-4.6722126,28.612854,-9.704362
1909,F,Impressionism,0.35878158,-9.716851,-11.751631
,M,Baroque,-3.5280254,-18.742844,-5.3491673
,M,Divisionism,0.36906224,-28.542244,-11.209074
1613.0,M,Tenebrism,-11.6276245,-56.75007,6.9068108
1532,M,Northern Renaissance,-0.826525,25.421001,-10.579771
c.1514,M,High Renaissance,-11.670334,-7.188192,-7.9828086
1896,M,Art Nouveau (Modern),14.143145,-36.461094,-9.234657
1881,M,Realism,10.592469,13.366049,-11.488848
c.1797,F,Rococo,4.228777,11.544991,-5.3875194
c.1631,M,Baroque,1.7071046,20.553772,-4.6252785
1879,F,Impressionism,13.120765,23.451097,-3.771864
1906,M,Realism,5.406136,8.113455,-16.549568
,F,Expressionism,-2.094665,2.246647,-21.350124
,M,Northern Renaissance,15.712072,27.06753,-6.8715916
,M,Romanticism,-8.727024,42.411636,-1.7543309
1904.0,F,American Realism,-5.3727636,7.4361105,-11.320134
1640,F,Baroque,3.4567118,1.088767,-3.3648977
,M,Post-Impressionism,12.437313,17.66631,-9.073284
c.1885,M,Impressionism,3.4004858,26.903763,-16.294605
1908,F,Expressionism,-7.852203,-5.010397,-5.572193
c.1514,M,Northern Renaissance,-8.504484,6.2869053,-8.558973
1908,M,Expressionism,-0.27785432,-0.26247287,-16.033447
1882,M,Post-Impressionism,-12.470306,28.976295,-11.299268
c.1632,F,Baroque,-4.2920895,-2.2033463,-14.113329
1903,F,Post-Impressionism,3.0699265,34.869373,-14.248658
1494,M,Northern Renaissance,-1.6870623,36.40954,-9.25198
,F,Naïve Art (Primitivism),-1.2571658,-20.506395,-12.757975
1920,M,Regionalism,-7.2812233,16.04189,-8.199984
c.1762,F,Rococo,-10.7749815,26.777933,-11.12476
1893.0,M,Symbolism,-0.80381536,-9.330638,-4.5104713
c.1899,M,Impressionism,11.941038,9.548538,-5.888918
c.1872,M,Academicism,1.0423621,22.529442,-11.128442
1506,M,High Renaissance,-1.6663749,10.510046,-4.5176024
1868,M,Realism,7.379803,-26.637115,-8.28051
c.1604,M,Baroque,7.750668,37.07239,-0.90329695
1928,M,Naïve Art (Primitivism),-2.163481,-32.6284,-4.969035
1903,M,Impressionism,-3.9828453,22.194956,-4.4289365
1864,M,Academicism,-7.026214,23.754,-10.3731985
1898,M,Realism,-7.8184767,-31.955032,5.653985
1606,F,Baroque,-6.505394,17.816938,-9.552722
c.1795,M,Romanticism,3.8575077,25.930065,-7.0994844
1905.0,M,Realism,-9.820421,4.463351,-20.988482
1913,F,Neoclassicism,14.664145,-2.5348268,-11.1324005
1893,M,Post-Impressionism,3.025752,52.732925,0.9572185
c.1775,M,Rococo,-4.4869413,19.100399,-4.8373017
c.1894,M,Impressionism,-6.478707,8.6208725,-7.0175486
c.1640,F,Baroque,5.970482,13.577321,-8.142233
1643,M,Baroque,-7.336092,-32.608334,2.42718
1462,M,Gothic,6.7710533,-9.008132,-16.027218
1826,M,Romanticism,1.5718751,-32.880337,6.254011
c.1758,F,Rococo,1.2959906,-23.32159,-7.670828
1723.0,F,Baroque,0.17970248,26.25414,-0.22688508
1855.0,M,Luminism,-2.222061,-1.4008265,-11.415859
1957,M,Neo-Expressionism,-2.7261927,32.182774,-21.640331
1777.0,F,Rococo,11.463516,-38.354515,-13.004146
1901.0,M,Realism,-4.5228415,11.905564,-14.712996
1904,F,Impressionism,6.3398957,-10.7442665,-10.270125
1840.0,F,Romanticism,-3.425418,19.651127,-12.1167965
c.1486,M,Early Renaissance,7.5047235,10.613159,-3.5084007
1552,F,Mannerism (Late Renaissance),0.48053598,-9.610513,-7.374875
,M,Realism,-12.243581,6.785243,-9.913257
1905.0,F,Art Nouveau (Modern),-16.630207,-48.995537,-13.635693
1884.0,M,Realism,10.743343,-27.119812,-15.852245
1526,M,Northern Renaissance,-3.3319597,16.502905,-13.855347
1874,M,Romanticism,7.068927,-32.38877,-9.967355
,M,Impressionism,4.746768,-8.4709,-3.9768224
c.1450,M,Northern Renaissance,17.382765,15.045513,-14.902048
,M,Impressionism,3.3383694,8.027587,-19.783207
1480,M,Northern Renaissance,12.483652,-10.458331,-20.30529
1872,M,Impressionism,-10.578752,9.084941,-18.600609
c.1890,M,Realism,9.570769,-30.193449,-13.036878
1857.0,F,Romanticism,-9.685684,30.399536,-11.242025
1884,M,Impressionism,-5.267522,-32.220963,-3.1296582
c.1900,M,Romanticism,-2.2950895,28.979275,-3.6758337
1902,M,Impressionism,-5.643113,27.199787,-3.381816
1944,M,Naïve Art (Primitivism),7.754751,20.355783,-5.0629168
1809,M,Romanticism,4.4285674,19.03397,-8.892687
c.1897,M,Realism,-12.210674,36.986053,-10.577551
,M,Romanticism,-4.4117455,-0.63935065,2.8950584
c.1470,F,Early Renaissance,-6.488649,-24.978153,-11.285349
1894,M,Post-Impressionism,-0.979681,-5.047911,-14.838982
1856,M,Romanticism,-6.5030003,-18.881435,-16.907755
,M,Mannerism (Late Renaissance),-10.891011,16.601166,-8.314444
,F,Northern Renaissance,12.774457,16.680208,-6.5283413
1910,M,Realism,2.6179802,9.14465,-9.461233
,M,Romanticism,-15.055021,20.26675,-7.53442
,M,Realism,-2.6133761,28.006382,-7.8305826
1879,F,Realism,-2.342822,0.11424589,-0.5167616
1499,F,High Renaissance,2.7962708,0.24528205,-20.89522
c.1635,M,Baroque,6.7694197,18.33425,-17.542706
c.1881,F,Impressionism,-2.8254352,-12.993247,-6.776293
1561,M,Mannerism (Late Renaissance),6.178708,20.627361,-0.6082449
c.1621,M,Baroque,-5.81804,16.50867,-8.650612
c.1455,M,Early Renaissance,2.3422942,8.3793125,-18.582214
1798,M,Romanticism,-0.36741018,14.972118,-11.434991
1659,M,Baroque,2.2124848,10.486454,-5.1014123
1613,M,Mannerism (Late Renaissance),1.5515364,-3.7096846,-10.688359
1924.0,M,Impressionism,3.9725504,-9.300655,-5.5118027
1803.0,F,Romanticism,-4.0799255,16.850643,-12.34737
1911,M,Realism,6.2240024,-22.360313,-0.5706856
1812,M,Romanticism,-4.1635857,18.222513,-4.768286
c.1875,M,Impressionism,-4.371778,23.73006,-11.18824
,F,Impressionism,1.3575283,-22.793549,-12.651585
c.1598,M,Baroque,-7.164733,22.064457,16.958912
1925,F,New Realism,-2.9144695,-13.460947,-4.9946537
c.1562,M,Mannerism (Late Renaissance),-17.19548,-38.95112,3.4550138
1840,F,Romanticism,-5.2226357,-0.44042778,-14.084728
1654,F,Baroque,-2.0243092,21.469707,-1.3269302
,M,Realism,-5.8676434,70.04663,-10.650629
c.1877,M,Realism,-1.7406611,47.321632,-7.0672708
c.1825,M,Romanticism,-0.58742285,-29.468082,-4.583928
1780.0,F,Rococo,-16.335289,11.2719,-18.136492
1806.0,M,Romanticism,-6.2463493,-33.182724,4.592005
1905.0,M,Impressionism,-14.208708,49.397415,-11.3356495
1925,M,Romanticism,-2.150434,-11.145098,-13.781385
c.1920,M,Neoclassicism,-6.950446,24.414566,-8.660049
c.1902,F,Impressionism,-1.7652404,-4.1192255,-5.1419806
1620,M,Baroque,-2.5907707,47.218086,0.12574029
c.1598,M,Baroque,-12.945277,16.39167,-12.128283
1848,M,Neoclassicism,16.024176,22.030907,-5.66106
1820,M,Romanticism,8.082992,13.204903,-7.9864516
,F,Rococo,-1.1935567,-12.635324,-5.8214774
c.1523,M,High Renaissance,3.2112782,4.842602,-0.5122553
1913,M,Post-Impressionism,3.546578,9.702726,-8.9908695
1769,M,Rococo,-0.44221783,48.01841,-0.5325098
,F,Romanticism,-4.8894405,-0.30526257,-9.97262
1873.0,M,Academicism,-4.307355,34.857166,-17.691378
1903,M,Post-Impressionism,2.0515008,21.474833,-1.1507237
1912,F,Art Nouveau (Modern),6.527619,-32.615612,-3.9545858
1885,M,Impressionism,-11.725988,17.577253,-11.498375
1923,M,Expressionism,1.0322503,-14.569687,-8.72026
,F,Neoclassicism,3.383208,-75.895004,-4.0027466
c.1880,F,Impressionism,-2.0831077,-10.760089,-12.841972
,M,Impressionism,7.107044,-41.210545,-17.851307
1920,M,Post-Impressionism,0.7113421,15.938711,-5.781355
c.1585,M,Mannerism (Late Renaissance),-11.823711,16.048054,-14.925944
1911,M,Impressionism,-8.955429,13.408213,-11.352204
1630,M,Baroque,-14.48226,-25.044443,1.6257279
1783.0,M,Rococo,-12.187447,-26.664091,-4.204811
,M,Rococo,3.247026,-11.108996,-5.9479322
1812,F,Romanticism,-8.869894,12.648729,-1.3024797
,M,Romanesque,-4.461418,4.3904314,-19.32552
c.1595,M,Baroque,8.251858,-28.451824,-4.961262
c.1616,M,Baroque,4.237061,-15.613681,-13.670872
c.1901,F,Impressionism,-6.3541083,-1.7018268,-6.0963135
1901,F,Impressionism,1.7099131,61.603535,-3.748499
1889,F,Impressionism,-1.2928418,5.222135,-9.058494
c.1640,M,Tenebrism,3.8013206,-20.538422,-10.430403
1908,M,Art Nouveau (Modern),8.244165,22.085413,-13.375179
1873,M,Realism,-4.6267185,3.638168,-9.886461
,M,Art Brut,-4.549999,6.592521,-13.863819
c.1899,F,Realism,0.38648176,15.850757,-0.4470787
1780,M,Neoclassicism,3.896709,3.5387611,-11.175892
1902,M,Realism,9.80134,20.239822,-8.167544
1590,F,Baroque,4.964263,11.415701,-18.005983
,M,Impressionism,8.401404,-3.8338234,-13.337471
c.1910,M,Impressionism,5.028018,-22.232517,0.82252496
1624,M,Baroque,-1.3143134,21.07323,-1.4131801
1888,F,Post-Impressionism,-7.4136896,-50.60981,12.32379
1793.0,M,Rococo,0.40063816,-16.15414,-6.273158
1822.0,M,Rococo,0.32044578,33.26118,-3.5040083
1759,M,Rococo,1.6387204,-23.489077,1.4859109
,M,Mannerism (Late Renaissance),-1.5440748,25.896963,-11.255939
1776.0,M,Rococo,-12.374456,4.5812597,-11.712562
,M,Art Nouveau (Modern),0.5585768,0.9629593,-4.973891
1989,M,,3.6268055,-39.477474,-6.983032
1886,M,Impressionism,6.948962,-15.144769,-11.304823
1622,M,Baroque,5.609825,-17.854055,-0.24977934
1430,F,Early Renaissance,-1.1322802,2.935336,-1.88656
1837,M,Romanticism,-16.348364,18.36375,-20.366228
1884,M,Realism,-10.388503,41.89592,-15.671487
1937.0,M,Surrealism,-7.0920424,10.754786,-16.892612
1528,F,Northern Renaissance,-17.657427,13.160226,-12.442146
1819,M,Romanticism,3.2371504,0.3227396,-19.496689
1654,M,Baroque,-20.006147,21.355953,-24.353361
1913,M,Fauvism,-0.82701075,1.4428291,-10.874077
1896,F,Neoclassicism,-2.008426,7.113043,-13.505978
c.1485,M,Early Renaissance,-3.6617665,-18.418793,2.9043806
1908,M,Art Nouveau (Modern),-3.6621861,-37.433456,-11.011262
1903,M,Expressionism,-3.0161283,11.599949,-3.1171653
1779,F,Neoclassicism,18.234388,-16.254154,-10.48878
1905,F,Impressionism,-8.3393345,33.30651,-8.2659
,M,Symbolism,5.161363,2.6877437,-8.919849
,M,Art Brut,-6.619279,-4.2964687,-24.326519
1891,F,Romanticism,-12.404335,-21.183416,11.941035
,M,Art Brut,-3.8190346,-1.4384625,-16.077116
1887,M,Realism,5.102795,25.501339,-5.5594344
1902,M,Impressionism,4.2926784,18.729406,-2.9199893
1905,M,Realism,-1.943176,-19.453346,-5.9204636
1879,M,Impressionism,-1.2991929,-32.737167,-4.5061965
1931.0,M,Expressionism,4.0998626,-9.666804,-15.302739
c.1909,M,Impressionism,2.1794477,-20.829668,-10.441489
,M,Romanticism,3.054506,-10.409922,-2.3513355
,M,Post-Impressionism,-3.411081,5.907805,-13.36606
c.1614,M,Baroque,-1.3168933,-15.090478,-11.626894
c.1755,M,Rococo,-0.06795299,-21.349373,-6.8989887
1767,M,Rococo,-4.6630874,-1.9169569,-4.8817067
c.1885,M,Realism,8.149401,27.051466,-3.384141
c.1575,M,Mannerism (Late Renaissance),3.9003382,27.45901,-15.085915
c.1900,F,Impressionism,1.3359926,12.126421,-8.844528
1530,F,Northern Renaissance,12.794432,16.322655,-5.0449424
1824,M,Romanticism,3.6751075,13.831646,-2.9291642
1910.0,M,Impressionism,-0.19569808,9.441239,-2.042211
c.1901,F,Impressionism,8.300488,14.835554,5.2755857
1522.0,F,Mannerism (Late Renaissance),7.986691,-4.9260073,-17.338894
1908,M,Art Nouveau (Modern),-1.3861665,-37.52262,-8.77936
1917.0,M,Realism,-14.007367,14.404207,-30.786854
,M,Expressionism,-1.2206006,5.511954,-12.906237
1920,M,Surrealism,1.5534146,-31.14209,-13.252941
1901,F,Impressionism,1.696975,17.806646,-5.2665796
1887,F,Impressionism,13.612312,28.413017,-6.5376706
1584,M,Mannerism (Late Renaissance),1.3029602,28.855896,-8.941714
1907,F,New Realism,0.92254925,37.67713,-13.006278
c.1901,F,Realism,0.103619486,-9.3192835,-14.57818
,M,High Renaissance,-0.28320163,15.538354,-10.187651
1894,M,Realism,-7.022335,58.856995,-1.9938357
,M,Romanticism,8.952413,15.30653,-14.578596
1975,M,Surrealism,-1.9143236,12.09696,-14.541843
1650,M,Baroque,2.9779174,-10.637268,-10.867247
1892.0,M,Impressionism,11.140571,11.965066,-8.818055
1907,F,Cubism,3.1531246,18.937004,-6.1928396
c.1909,F,Impressionism,1.3370271,-7.2194953,-12.840441
c.1897,M,Symbolism,10.86672,24.665668,-12.553139
c.1460,M,Early Renaissance,2.2813156,25.690025,-15.482554
1906.0,F,American Realism,-8.520584,-37.727116,-7.283179
1886,F,Impressionism,-12.72773,-18.940384,-21.656464
1950,F,Pop Art,-6.384923,-0.78536344,16.981983
,M,Realism,0.9121032,-10.294014,-7.6160526
,M,Post-Impressionism,0.6443827,24.970842,-8.742077
1866,M,Romanticism,4.248845,-11.016211,-14.795477
1888,M,Impressionism,-1.242496,26.45306,-11.759338
1721.0,M,Rococo,0.70278907,18.971222,-3.9491053
c.1909,M,Expressionism,3.7860947,3.0547154,-8.51661
1817,M,Romanticism,4.439684,-47.39795,-6.0812154
1824,M,Realism,5.9413176,-2.5852444,-6.586552
1858,M,Romanticism,20.828415,-46.641342,-12.770454
1880,F,Impressionism,-7.3525586,-22.65268,-4.1895103
c.1893,M,Post-Impressionism,-1.499183,-23.260986,-10.173573
1954.0,M,Realism,6.125266,21.651106,-7.288896
1893.0,F,Art Nouveau (Modern),-8.410948,35.02438,0.09722108
1907.0,F,Expressionism,-8.48705,2.5868223,-25.04961
1778,F,Rococo,-0.7890225,-26.246288,-5.1652613
c.1868,M,Impressionism,0.9529557,-27.689392,-5.9987063
,M,Early Renaissance,10.224022,-23.455055,-18.054188
1915,M,Impressionism,-3.1315763,-17.9877,-12.44563
,M,Post-Impressionism,-3.4110818,5.907807,-13.366062
1512,M,High Renaissance,-10.700011,-26.189075,0.4581477
,M,Impressionism,3.9072583,-34.50685,-6.201229
1932,M,Social Realism,10.499483,16.588089,-6.744631
1792,M,Neoclassicism,0.9518559,19.329708,-15.316185
1884,M,Impressionism,-3.4363022,11.04163,-17.167164
1640,M,Baroque,13.482648,25.126202,-1.8781333
1792.0,M,Rococo,7.3267603,21.10432,-22.050377
1582,M,Mannerism (Late Renaissance),19.747196,-14.619291,-22.011953
c.1590,M,Mannerism (Late Renaissance),3.255607,-45.626816,4.21393
1929,M,Dada,3.2807257,-1.1955644,-6.945283
1888,M,Impressionism,-3.8503404,13.867678,-9.885296
,M,Northern Renaissance,4.8613086,26.447493,-4.313516
,M,Romanticism,-3.9646394,18.10198,-6.71391
1897,M,Post-Impressionism,-5.4739,28.509178,1.7978709
1798,M,Romanticism,4.687779,-11.769604,3.095206
1873,M,Impressionism,5.090037,12.969095,-13.674937
1893,F,Impressionism,-1.5661972,3.31464,-0.57542735
1912,F,Expressionism,-5.983162,5.3547955,-11.143631
1910,M,Expressionism,8.012438,23.007145,-1.2192307
1653,F,Baroque,0.99500793,25.874844,-13.312101
1886,M,Academicism,2.84361,5.339741,-8.532709
1925,M,Expressionism,7.4954066,15.061396,2.9987233
1886,M,Impressionism,3.255436,4.844472,-9.511904
1892,F,Impressionism,9.5182085,-37.425865,-14.456388
c.1453,F,Early Renaissance,5.767887,12.595548,-12.103398
1924,M,Regionalism,12.532946,19.0844,-6.075096
1870,M,Impressionism,2.250231,16.842733,-15.1851635
1870,M,Romanticism,11.301054,-6.8332596,-19.534824
c.1881,M,Romanticism,3.3764882,-6.341098,-11.4685
1884,F,Neoclassicism,6.73518,-20.576315,-14.364879
c.1648,M,Baroque,11.623856,29.515362,-1.1566639
c.1908,F,Impressionism,13.828303,10.00391,-19.21316
1894,M,Post-Impressionism,9.624643,1.0648601,-7.828625
1507,M,High Renaissance,-3.344632,37.52034,-5.3534966
c.1657,M,Baroque,0.28775078,-31.188976,-4.55094
1906,M,Realism,11.029068,35.693794,-0.33779383
,M,High Renaissance,-3.344632,37.52034,-5.3534966
1852,M,Romanticism,-0.845508,65.29102,-4.012759
c.1884,M,Impressionism,-0.19845974,21.996147,-15.75292
1893,F,Impressionism,-4.2965937,-25.038162,-9.278383
1926.0,F,American Realism,0.7584902,5.3988333,-20.156479
1620,M,Baroque,-5.83332,9.233486,-17.990356
1484,M,Early Renaissance,-4.464006,14.8094425,-5.623536
1657,M,Baroque,-1.7012748,13.50985,-5.0305986
1909,F,Neoclassicism,-0.23958495,16.449125,-8.468548
1901,M,Impressionism,6.379834,20.547285,-14.809533
1882,F,Impressionism,-4.5331817,-28.666592,-3.245358
1855.0,M,Romanticism,12.58662,13.925482,-11.541891
1908.0,M,Expressionism,-3.541445,18.581478,-13.068006
,M,Romanticism,6.945566,-7.397999,-13.05376
1890,M,Impressionism,-7.670273,22.064617,-3.6651168
1885,M,Post-Impressionism,6.0394955,-27.542122,-9.247486
1490,M,Northern Renaissance,-0.46688676,-19.849016,-7.35163
c.1614,M,Baroque,11.264898,-25.223679,6.245943
c.1577,M,Mannerism (Late Renaissance),-6.4615865,-41.25135,13.414799
1490,M,Northern Renaissance,13.067629,-19.672123,-14.397331
1876,M,Realism,4.508546,-25.337608,-25.751953
1881,M,Impressionism,-7.201961,4.5274224,-5.325805
1517,M,Northern Renaissance,3.8990712,26.260267,-22.946095
1873,M,Realism,-20.607819,51.990818,-15.33733
1567.0,M,Northern Renaissance,-13.581701,0.34619617,-10.645887
1908.0,F,Symbolism,-20.908394,10.826697,-15.45648
1886,M,Impressionism,-1.6984036,24.692106,-18.877861
1908,M,Art Nouveau (Modern),1.8239524,-41.842354,-11.497955
,M,Romanticism,21.530022,-4.35781,-12.916314
1632,M,Baroque,-6.4675097,27.867489,-11.001938
1889,M,Realism,7.2926016,41.897022,-12.18732
1904.0,F,Impressionism,-0.04337895,4.265172,-1.3542447
1925,M,Regionalism,-5.038562,-17.504684,-6.8908944
1900.0,F,Impressionism,-13.101752,-11.413778,-1.446562
1902,F,Realism,0.024534047,-10.22659,-15.073133
1915.0,M,American Realism,-11.396875,28.150276,-7.156702
c.1888,F,Impressionism,0.86313885,-30.986683,-6.546526
1909,F,Impressionism,-3.1157606,-24.676258,-5.212801
1464,M,Early Renaissance,-6.731459,-13.875082,-23.525402
1924.0,F,American Realism,5.435439,-3.8469687,-3.6810017
1847,F,Naïve Art (Primitivism),7.3748636,22.281437,-14.41979
1575,M,Mannerism (Late Renaissance),2.4364696,3.1760309,-2.1065836
1530,F,Mannerism (Late Renaissance),13.875062,19.943148,-20.952494
1830.0,F,Romanticism,1.740953,-10.868865,-11.652032
c.1929,M,Expressionism,-3.3514748,-17.98386,-23.962248
1670,M,Baroque,-20.826736,2.227122,-13.131542
1852,M,Romanticism,0.36723506,-42.965233,-2.6166306
1885,M,Impressionism,-0.17006898,19.6196,-16.724575
1908,F,Post-Impressionism,14.668369,15.963605,-6.9405193
1913,F,Impressionism,5.366333,14.148794,-13.300423
1950,F,Naïve Art (Primitivism),-12.916825,-17.479733,3.9372497
1870,M,Realism,-0.054366827,-31.051119,-10.5632515
c.1864,M,Realism,2.6648772,-20.47873,-17.825397
c.1875,M,Impressionism,15.871006,17.554626,-8.6164055
c.1876,M,Impressionism,5.0418925,18.505116,-7.5404224
c.1883,M,Symbolism,-4.0194383,-29.426298,-18.144053
1917,M,Realism,-0.26351666,-20.99924,-8.586914
c.1830,F,Ukiyo-e,-7.8065295,11.608406,-8.307735
1615,M,Baroque,-0.46039963,8.301791,-17.996803
c.1650,F,Baroque,-9.027213,-12.827318,-12.158338
1893,M,Symbolism,-3.5230637,-22.769602,-17.537224
,M,Impressionism,8.879713,-10.077831,-14.718141
c.1520,M,Northern Renaissance,-14.328606,-1.149466,-17.955086
1883,M,Post-Impressionism,-0.18660843,-11.142759,-12.124627
,M,Realism,3.3006155,2.0130897,-9.86405
c.1914,M,Art Nouveau (Modern),-4.7559853,18.749142,-1.8307929
1921,M,Neoclassicism,-1.1398486,-34.26705,3.1283011
1891,M,Symbolism,5.0342627,-30.24894,-17.70648
1910,M,Impressionism,-2.0221326,-17.257914,-12.841464
1876,M,Impressionism,6.7497673,-22.378275,-12.119444
1618,F,Baroque,6.0159426,12.238075,-9.52623
1876,M,Impressionism,2.2144432,-4.64972,-6.9334164
c.1895,M,Realism,2.0747206,19.237406,-7.1175256
1923.0,M,Magic Realism,-5.2674456,10.945892,-1.8353361
1887,M,Post-Impressionism,0.91603494,-18.648476,-13.189619
1928,F,Art Deco,13.077728,-13.360827,-21.221596
1902.0,M,Expressionism,3.7677886,9.473819,-9.656146
1760,M,Rococo,0.241841,-20.567472,-5.018283
1886,M,Post-Impressionism,1.0273732,23.05085,-1.6034617
1448,M,Early Renaissance,-23.78766,16.954575,-6.0075364
c.1500,M,High Renaissance,-4.6806116,-18.971611,-8.36142
1615,M,Baroque,0.14930409,-53.647457,-1.5202835
1908,M,Realism,5.217535,-12.353887,-7.908655
1887,M,Realism,2.94536,2.507213,-6.534776
c.1445,M,Early Renaissance,0.9220902,22.360516,-0.23439455
1893,M,Realism,-11.078672,-9.826792,3.075611
,M,Baroque,-3.706585,-24.436066,-7.5729876
c.1475,M,Early Renaissance,4.5828404,22.76883,-6.8871183
1536,F,Northern Renaissance,1.5831236,8.741045,-13.83786
1769,F,Neoclassicism,-1.0941731,31.133186,5.3548
1906,M,Realism,8.489086,28.024107,-9.552477
,M,Impressionism,-0.6581359,22.001379,-18.837084
1903,M,Impressionism,-2.1526713,34.9215,-8.739578
c.1887,M,Impressionism,-3.9018257,43.1858,-12.473652
1872,M,Impressionism,-10.418449,-16.379036,-8.102339
1896,M,Realism,5.3316693,-17.433792,-7.645048
1874,M,Impressionism,1.5499003,-8.081041,-5.713345
1944,M,Regionalism,9.611068,15.022973,-5.738226
,F,Northern Renaissance,-0.12475872,13.423927,-22.41834
1901,M,Impressionism,-4.4428096,9.10764,-6.9949427
1809,M,Romanticism,2.2389317,-37.337727,-19.421839
1882,M,Impressionism,-8.6021,28.50044,-9.2579975
,M,Realism,1.2666796,-32.90526,-9.458736
c.1450,M,Early Renaissance,-0.46488866,21.369751,0.84164816
1511,M,High Renaissance,-9.873554,16.288998,-14.991192
1080.0,M,Ink and wash painting,-3.2792532,16.837147,-11.958153
1883.0,M,Impressionism,-5.649245,-36.464924,-3.0836124
1889,M,Impressionism,-16.710125,-3.831184,-14.371685
1908,F,Impressionism,1.7334082,4.1940804,-19.146664
c.1890,F,Impressionism,3.362514,3.9518926,-4.0329194
1923.0,F,Art Deco,8.327997,-38.230556,-5.2459903
c.1878,M,Realism,2.9501865,-24.270905,-2.3800042
c.1938,M,Kitsch,11.392763,17.211384,-9.211859
,M,Baroque,4.2714396,15.0998,-6.5246115
1909,M,Intimism,-4.79541,7.640392,-15.455395
